id,Anger,Offensive,Hate,lockdown_status,state
1244335945505275904,0,0,0,1,westvirginia
1237031629433925633,0,0,0,0,westvirginia
1244679571657670658,0,0,0,1,westvirginia
1244667901686222852,0,0,0,1,westvirginia
1244629268853919745,0,0,0,1,westvirginia
1244567474848268288,0,0,0,1,westvirginia
1244069512590352391,0,0,0,1,westvirginia
1243275383132295175,0,0,0,1,westvirginia
1243128686158794755,0,0,0,1,westvirginia
1242980033167331329,0,0,0,1,westvirginia
1242959062314233857,1,0,0,1,westvirginia
1242912836856287233,0,0,0,1,westvirginia
1242912441962500097,1,0,0,1,westvirginia
1242881500032483328,0,0,0,1,westvirginia
1242801392991047680,0,0,0,1,westvirginia
1242766467994714112,0,0,0,1,westvirginia
1242571384812900352,0,0,0,1,westvirginia
1242556718724403205,0,0,0,1,westvirginia
1242453741187588097,0,0,0,1,westvirginia
1242437037648642048,0,0,0,1,westvirginia
1242434833600712707,0,0,0,1,westvirginia
1242429745175953410,0,0,0,1,westvirginia
1242421195972149249,0,1,0,1,westvirginia
1242091315845890048,0,0,0,0,westvirginia
1242036546947223560,1,0,0,0,westvirginia
1241785831490191362,0,0,0,0,westvirginia
1241771489944391681,0,0,0,0,westvirginia
1241694724278362113,0,0,0,0,westvirginia
1241485766745829377,0,0,0,0,westvirginia
1241465789913366528,0,0,0,0,westvirginia
1241110966298988545,0,0,0,0,westvirginia
1241062489397383171,0,0,0,0,westvirginia
1241030789212626945,1,0,0,0,westvirginia
1240993725490376704,0,0,0,0,westvirginia
1240672762861105158,1,0,0,0,westvirginia
1240424044433981440,0,0,0,0,westvirginia
1240315307543146502,0,0,0,0,westvirginia
1240249025456214016,1,0,0,0,westvirginia
1240103666180403201,0,0,0,0,westvirginia
1240047535185629184,0,0,0,0,westvirginia
1240039695242997761,0,0,0,0,westvirginia
1239981007006203904,0,0,0,0,westvirginia
1239880082258366464,0,0,0,0,westvirginia
1239335639289671680,1,0,0,0,westvirginia
1239331020148801548,1,0,0,0,westvirginia
1239279779737751553,0,0,0,0,westvirginia
1239277710343647232,0,0,0,0,westvirginia
1238861425319333890,1,0,0,0,westvirginia
1238440434776576002,0,0,0,0,westvirginia
1238282606606798848,0,0,0,0,westvirginia
1238231275409944579,0,0,0,0,westvirginia
1238183448772296704,0,0,0,0,westvirginia
1238180221360242689,0,0,0,0,westvirginia
1238058827112681473,0,0,0,0,westvirginia
1238046522304016390,0,0,0,0,westvirginia
1237941875363008514,0,0,0,0,westvirginia
1237940059992621056,0,0,0,0,westvirginia
1237936676581892097,1,1,0,0,westvirginia
1237822906920570883,0,0,0,0,westvirginia
1237557102828089347,0,0,0,0,westvirginia
1237555414956249088,0,0,0,0,westvirginia
1236958092618862595,0,0,0,0,westvirginia
1235374010130722816,0,0,0,0,westvirginia
1235194203040342017,1,1,0,0,westvirginia
1235152277415002112,0,0,0,0,westvirginia
1235032677163597824,0,0,0,0,westvirginia
1234934204238004224,0,0,0,0,westvirginia
1234856089671389186,0,0,0,0,westvirginia
1234660176575135746,0,0,0,0,westvirginia
1234135507782787073,0,0,0,0,westvirginia
1233935208220708867,0,0,0,0,westvirginia
1233768211419627521,0,0,0,0,westvirginia
1233385736935804928,0,0,0,0,westvirginia
1233029328935497728,0,0,0,0,westvirginia
1232831798385795072,0,0,0,0,westvirginia
1232672886185439235,1,1,0,0,westvirginia
1232473339853037569,0,0,0,0,westvirginia
1232410512501157888,0,0,0,0,westvirginia
1232409780725125124,0,0,0,0,westvirginia
1232375012885192705,0,0,0,0,westvirginia
1232367515336085504,0,0,0,0,westvirginia
1232353675265347584,0,0,0,0,westvirginia
1231685258531221504,0,0,0,0,westvirginia
1230849460395266055,0,0,0,0,westvirginia
1230489038911524870,1,0,0,0,westvirginia
1230126433671905281,0,0,0,0,westvirginia
1230126225969934337,0,0,0,0,westvirginia
1229998202704629760,0,0,0,0,westvirginia
1229993008797376513,0,0,0,0,westvirginia
1229466544528183298,0,0,0,0,westvirginia
1228892556974579712,0,0,0,0,westvirginia
1228383329659031552,0,0,0,0,westvirginia
1226573002919288834,0,0,0,0,westvirginia
1226572710668578817,1,0,0,0,westvirginia
1225492869290627073,0,0,0,0,westvirginia
1224702742830206976,0,0,0,0,westvirginia
1224361978216558594,0,0,0,0,westvirginia
1222345821842223104,0,0,0,0,westvirginia
1221767750558920705,1,0,0,0,westvirginia
1220854256967786497,1,0,0,0,westvirginia
1220412061026603011,0,0,0,0,westvirginia
1219619192464465920,0,0,0,0,westvirginia
1219259637129605120,0,0,0,0,westvirginia
1219258220763668481,0,0,0,0,westvirginia
1217762349936971778,0,1,0,0,westvirginia
1216863723077414912,0,0,0,0,westvirginia
1215324837436100609,0,0,0,0,westvirginia
1214713908793139200,0,0,0,0,westvirginia
1214684523503521792,0,0,0,0,westvirginia
1213780383025844224,0,0,0,0,westvirginia
1213263925535485952,0,0,0,0,westvirginia
1213147036809416704,0,0,0,0,westvirginia
1213146668700446721,0,0,0,0,westvirginia
1213110650492338177,0,0,0,0,westvirginia
1213067649120395265,0,0,0,0,westvirginia
1212108910955552769,0,0,0,0,westvirginia
1212018499134115842,0,0,0,0,westvirginia
1244038332826468360,0,0,0,1,westvirginia
1244037865773903873,0,0,0,1,westvirginia
1243619612148862980,0,0,0,1,westvirginia
1243619296762376194,0,0,0,1,westvirginia
1242982625117175808,0,0,0,1,westvirginia
1242213955910721539,0,0,0,0,westvirginia
1241864644333109251,0,0,0,0,westvirginia
1241803032968540162,0,0,0,0,westvirginia
1241798898450128899,0,1,0,0,westvirginia
1241798352506888193,0,0,0,0,westvirginia
1241792910540013569,1,1,0,0,westvirginia
1241792368308822020,0,0,0,0,westvirginia
1241792147533201408,0,0,0,0,westvirginia
1241552593303846915,0,0,0,0,westvirginia
1241071916074651649,0,0,0,0,westvirginia
1241071431909326848,0,0,0,0,westvirginia
1240862712516706304,0,0,0,0,westvirginia
1240743142346895360,0,0,0,0,westvirginia
1240275273276325888,0,0,0,0,westvirginia
1239399255263121409,0,0,0,0,westvirginia
1237883436565585921,1,0,0,0,westvirginia
1237882790177202178,1,0,0,0,westvirginia
1237736250141966337,0,0,0,0,westvirginia
1236780469527760896,0,0,0,0,westvirginia
1235725696976158720,0,0,0,0,westvirginia
1235012629514641409,1,0,0,0,westvirginia
1234693622630670336,0,0,0,0,westvirginia
