id,Anger,Offensive,Hate,lockdown_status,state
1237790816208224257,0,0,0,0,montana
1244750466648436736,0,0,0,1,montana
1244750252407570432,0,0,0,1,montana
1244440697983209474,0,0,0,1,montana
1244418864709951489,0,0,0,1,montana
1243673443817545728,1,1,0,1,montana
1243673163214385152,0,0,0,1,montana
1243663674062942208,0,0,0,1,montana
1243663490759286784,0,0,0,1,montana
1243663058443984896,0,0,0,1,montana
1243661338355699712,0,0,0,1,montana
1243387467551535104,0,0,0,1,montana
1243379693430005762,0,0,0,1,montana
1243375164537991169,0,0,0,1,montana
1243374200540106752,1,0,0,1,montana
1243288669265387521,0,0,0,1,montana
1243049365561683969,0,0,0,1,montana
1243048918247563268,1,0,0,1,montana
1242994895268151296,0,0,0,1,montana
1242994609594064896,0,0,0,1,montana
1242690905468882944,0,0,0,0,montana
1242688969390698496,0,1,0,0,montana
1242308774053826563,0,0,0,0,montana
1242303813123371009,0,0,0,0,montana
1242280797446365184,0,0,0,0,montana
1242221160160358400,0,0,0,0,montana
1242175840420376580,0,0,0,0,montana
1241870957716766720,0,0,0,0,montana
1241496202446684160,1,0,0,0,montana
1241145060239929344,0,0,0,0,montana
1240529793197543426,0,0,0,0,montana
1240529615229087746,0,0,0,0,montana
1240304994009538560,1,1,1,0,montana
1239683681804902401,0,0,0,0,montana
1239608127516848128,1,1,1,0,montana
1239385499036299264,0,0,0,0,montana
1239320383464980481,0,0,0,0,montana
1239320264715853825,0,0,0,0,montana
1239319623616483328,0,0,0,0,montana
1239159635182940160,0,0,0,0,montana
1239144850529779713,0,0,0,0,montana
1238565942239485952,0,0,0,0,montana
1238551784886398978,0,0,0,0,montana
1238551232895021056,1,1,1,0,montana
1238550392922722304,0,0,0,0,montana
1238548933984452609,0,0,0,0,montana
1238548429405446145,1,1,0,0,montana
1237925009638604800,0,0,0,0,montana
1237910133859946496,0,0,0,0,montana
1236830464851079168,0,0,0,0,montana
1236829337187266560,0,0,0,0,montana
1235240501944569856,0,0,0,0,montana
1235238886332411906,0,0,0,0,montana
1234943792819519488,0,0,0,0,montana
1233211735856893953,0,0,0,0,montana
1233199257487912961,0,0,0,0,montana
1232537265743622144,0,0,0,0,montana
1231746326817198080,0,0,0,0,montana
1231612029158297600,0,0,0,0,montana
1231447764728307712,0,0,0,0,montana
1230274816101486592,1,1,0,0,montana
1229606544603369472,1,1,0,0,montana
1228458433482907649,1,1,1,0,montana
1228356912153972736,0,0,0,0,montana
1228356315359002626,0,0,0,0,montana
1227746099915476992,0,0,0,0,montana
1227396504052101120,0,0,0,0,montana
1226380956061196289,0,0,0,0,montana
1226340522018521089,0,1,0,0,montana
1226339561015394304,0,0,0,0,montana
1226338619528380417,0,0,0,0,montana
1226289098211463168,0,0,0,0,montana
1226288877796651008,0,0,0,0,montana
1226248324178534400,0,0,0,0,montana
1226236326527160320,0,1,0,0,montana
1226234492920070149,1,1,0,0,montana
1225977727485767682,0,0,0,0,montana
1225976964583788544,0,0,0,0,montana
1225938237694152704,1,0,0,0,montana
1225923306630438913,0,0,0,0,montana
1225902402202587136,0,0,0,0,montana
1225618436912373760,0,0,0,0,montana
1225505664543358976,0,0,0,0,montana
