id,Anger,Offensive,Hate,lockdown_status,state
1243203341435404289,0,0,0,0,maryland
1242603981937029127,0,0,0,0,maryland
1242175097135411205,1,0,0,0,maryland
1240736937058672646,0,0,0,0,maryland
1236263607916167169,0,0,0,0,maryland
1236069037521723392,0,0,0,0,maryland
1236068692364062721,0,0,0,0,maryland
1234894492618149889,0,0,0,0,maryland
1234892062195093506,1,1,0,0,maryland
1233165569039437828,0,0,0,0,maryland
1232737457893978117,1,0,0,0,maryland
1232288356970700801,0,0,0,0,maryland
1232287932339425281,0,0,0,0,maryland
1232116279168970752,0,1,0,0,maryland
1232005859678523392,0,0,0,0,maryland
1232005493964582914,0,0,0,0,maryland
1231262227719753731,0,0,0,0,maryland
1230612185891704832,0,0,0,0,maryland
1229526804572123138,0,0,0,0,maryland
1224465240118693888,0,0,0,0,maryland
1223957335007268866,0,0,0,0,maryland
1223955384924360711,0,0,0,0,maryland
1222642662320300038,0,0,0,0,maryland
1220808349081575425,0,0,0,0,maryland
1219951439088320512,0,0,0,0,maryland
1218153761706840064,0,0,0,0,maryland
1218153404306022401,1,0,0,0,maryland
1217935174106742786,0,0,0,0,maryland
1242817801771012096,0,0,0,0,maryland
1241031849410990081,0,0,0,0,maryland
1235966476013547525,0,0,0,0,maryland
1233586858698952705,0,0,0,0,maryland
1232316551107235845,0,0,0,0,maryland
1230911955243659264,0,0,0,0,maryland
1228448266997530624,0,0,0,0,maryland
1227625513738330112,0,0,0,0,maryland
1223372160816705536,0,0,0,0,maryland
1222901155988045827,0,0,0,0,maryland
1221884847049723904,0,0,0,0,maryland
1220479289214173184,0,0,0,0,maryland
1216855784916578304,0,0,0,0,maryland
1215362898215596032,0,0,0,0,maryland
1213229871821778944,0,0,0,0,maryland
1212127403264233472,0,0,0,0,maryland
1211725931405987840,0,0,0,0,maryland
1244976623818080259,0,0,0,1,maryland
1244380606420705281,1,0,0,0,maryland
1244379898493440005,0,0,0,0,maryland
1244002961598173187,0,0,0,0,maryland
1244002825870475264,0,0,0,0,maryland
1243550705564164097,0,0,0,0,maryland
1243336412059099136,0,0,0,0,maryland
1243302012441300998,0,0,0,0,maryland
1243291748174045188,0,0,0,0,maryland
1243290902673723392,0,0,0,0,maryland
1243199704827146240,0,0,0,0,maryland
1243199087949856770,0,0,0,0,maryland
1242840049181491200,0,0,0,0,maryland
1242811061352443916,0,0,0,0,maryland
1242539839964282887,0,0,0,0,maryland
1242089166609014785,0,0,0,0,maryland
1241434828727336964,0,0,0,0,maryland
1241189464925523970,0,0,0,0,maryland
1241182121378619392,0,0,0,0,maryland
1241036709057478656,1,0,0,0,maryland
1240620635468038144,0,0,0,0,maryland
1240434065511256064,1,0,0,0,maryland
