id,Anger,Offensive,Hate,lockdown_status,state
1242568358647734272,0,0,1,0,southdakota
1239193286805504000,0,0,0,0,southdakota
1237534022428848128,0,0,0,0,southdakota
1231044938483326976,0,0,0,0,southdakota
1244340306952294400,1,1,0,0,southdakota
1244340116690284544,1,1,0,0,southdakota
1244311940136083457,0,0,0,0,southdakota
1244299518746734593,1,0,0,0,southdakota
1244012712553861120,0,0,0,0,southdakota
1243278563308187653,1,0,0,0,southdakota
1243212367724457991,0,0,0,0,southdakota
1243163245743165440,0,0,0,0,southdakota
1243161645490286592,0,0,0,0,southdakota
1242944403469225984,0,0,0,0,southdakota
1242659222552272897,0,0,0,0,southdakota
1242654376822484992,0,0,0,0,southdakota
1242638215573626881,1,0,0,0,southdakota
1242433451153707008,0,0,0,0,southdakota
1242110400893722625,0,0,0,0,southdakota
1242106292610703362,0,0,0,0,southdakota
1242097836088610821,0,0,0,0,southdakota
1242095400905060352,0,0,0,0,southdakota
1242089538429870087,1,0,0,0,southdakota
1242087374676529155,1,0,0,0,southdakota
1242078716110536705,0,0,0,0,southdakota
1241463964317483009,1,0,0,0,southdakota
1241095502910894080,1,0,0,0,southdakota
1241091259009306631,0,0,0,0,southdakota
1241081332928843779,0,0,0,0,southdakota
1241060993050050562,1,0,0,0,southdakota
1241011712721137667,1,0,0,0,southdakota
1240869101280493570,0,0,0,0,southdakota
1240868946120564736,0,0,0,0,southdakota
1240804121181126659,1,0,0,0,southdakota
1240792842844475392,1,1,0,0,southdakota
1240790314178293761,1,1,1,0,southdakota
1240707667754201091,1,1,0,0,southdakota
1240651746587934723,0,0,0,0,southdakota
1240487312397684736,0,0,0,0,southdakota
1240351694208237568,1,0,0,0,southdakota
1240340326423891969,1,0,0,0,southdakota
1240299048139096066,0,0,0,0,southdakota
1240297240838758400,0,0,0,0,southdakota
1240042988497252353,0,0,0,0,southdakota
1239992108544647168,0,1,0,0,southdakota
1239949677354762240,0,0,0,0,southdakota
1239235963072712707,0,0,0,0,southdakota
1238899607486320640,0,0,0,0,southdakota
1238895459952967680,0,0,0,0,southdakota
1238541328465756160,1,0,0,0,southdakota
1238439515787755520,1,1,0,0,southdakota
1238270875310460935,0,0,0,0,southdakota
1238247391427428352,0,0,0,0,southdakota
1238236764642390023,0,0,0,0,southdakota
1238190766238859270,0,0,0,0,southdakota
1238122423192600578,0,0,0,0,southdakota
1238112741736448000,0,0,0,0,southdakota
1237865785948659712,0,0,0,0,southdakota
1237748102859235329,1,0,0,0,southdakota
1237554330506416128,0,0,0,0,southdakota
1237222998794555394,0,0,0,0,southdakota
1237222167332388864,0,0,0,0,southdakota
1236484506699419649,0,0,0,0,southdakota
1235667823420112896,0,0,0,0,southdakota
1235210099788050432,0,0,0,0,southdakota
1235193603359748097,1,0,0,0,southdakota
1235078827539181571,0,0,0,0,southdakota
1235076181889822720,0,0,0,0,southdakota
1235027019777200129,0,0,0,0,southdakota
1235026422311178243,0,0,0,0,southdakota
1234918206172794880,1,1,1,0,southdakota
1234689883555364865,0,0,0,0,southdakota
1234169779981881344,0,0,0,0,southdakota
1233904335375028224,0,0,0,0,southdakota
1233792739113918466,1,0,1,0,southdakota
1232861129082392576,0,1,0,0,southdakota
1232860091533201408,1,0,0,0,southdakota
1232859979884957697,1,0,0,0,southdakota
1232843562984902660,1,0,0,0,southdakota
1232466253484154880,1,0,0,0,southdakota
1232466056192516096,0,0,0,0,southdakota
1232149769381908483,0,0,0,0,southdakota
1232147123682127874,0,0,0,0,southdakota
1232144847349407744,0,0,0,0,southdakota
1231651547379126273,1,0,0,0,southdakota
1230323116343275526,1,0,1,0,southdakota
1230318314913705985,1,1,0,0,southdakota
1229463001599741952,0,0,0,0,southdakota
1228116090871566336,0,0,0,0,southdakota
1228049493981093899,0,0,0,0,southdakota
1227988669606264832,1,0,0,0,southdakota
1227985196357758983,1,1,0,0,southdakota
1227339886832898048,0,0,0,0,southdakota
1227322893534728193,0,0,0,0,southdakota
1227244511459467264,0,0,0,0,southdakota
1227040861399195650,1,0,0,0,southdakota
1225455711116763136,0,0,0,0,southdakota
1225095295190609923,0,0,0,0,southdakota
1225065757844877312,0,0,0,0,southdakota
1225064608593076225,0,0,0,0,southdakota
1224682838320087042,0,0,0,0,southdakota
1224545810299392001,0,0,0,0,southdakota
1224519861000339457,1,0,0,0,southdakota
1224169789553303554,0,0,0,0,southdakota
1224076052881977345,1,1,1,0,southdakota
1223411526419320833,0,0,0,0,southdakota
1223300692452036608,0,0,0,0,southdakota
1222973461842317312,0,0,0,0,southdakota
1222971633520054272,0,0,0,0,southdakota
1222969405539258371,0,0,0,0,southdakota
1222768660374269953,0,0,0,0,southdakota
1222581014188478464,0,0,0,0,southdakota
1222552514899345409,1,0,0,0,southdakota
1222186485450973185,0,0,0,0,southdakota
1222131808625668099,0,0,0,0,southdakota
1222120318979989504,1,0,1,0,southdakota
1221907412598304770,0,0,0,0,southdakota
1221837649327132676,0,0,0,0,southdakota
1221617456831254530,1,0,0,0,southdakota
1220760842377089024,0,0,0,0,southdakota
1220504815685578753,0,0,0,0,southdakota
1220499947105267713,1,1,1,0,southdakota
1220495375125090304,1,0,0,0,southdakota
1220215679309242370,1,0,0,0,southdakota
1220091763085451266,0,0,0,0,southdakota
1220086859960897536,1,0,0,0,southdakota
1220084011319603200,0,0,0,0,southdakota
1219661072623394817,0,0,0,0,southdakota
1219635490795769859,0,0,0,0,southdakota
1219438344603668486,0,0,0,0,southdakota
1219017539944091648,1,0,0,0,southdakota
1218420568963407872,0,0,0,0,southdakota
1218419413365547008,1,0,0,0,southdakota
1218415351081336832,0,0,0,0,southdakota
1218412763523026945,1,0,0,0,southdakota
1218236337343598592,1,1,0,0,southdakota
1217921344538660865,1,0,0,0,southdakota
1217895471827603458,1,0,0,0,southdakota
1217507345837756416,0,0,0,0,southdakota
1217436541167030276,0,0,0,0,southdakota
1217298311738265600,0,0,0,0,southdakota
1217296594619584512,0,0,0,0,southdakota
1217289374838247431,0,0,0,0,southdakota
1217288761446408193,0,0,0,0,southdakota
1217284902535802881,1,0,0,0,southdakota
1217283673411727360,0,0,0,0,southdakota
1217253577158250496,1,0,0,0,southdakota
1217252224532910080,0,0,0,0,southdakota
1217247209676296192,1,0,0,0,southdakota
1217200703883698176,0,0,0,0,southdakota
1217196056603254784,0,0,0,0,southdakota
1216727494155476992,0,0,0,0,southdakota
1216550887734304769,0,0,0,0,southdakota
1216538838752952326,1,1,0,0,southdakota
1216411913313312768,0,0,0,0,southdakota
1216093036549033984,0,0,0,0,southdakota
1215897349429567488,0,0,0,0,southdakota
1215895925991841792,0,0,0,0,southdakota
1215891912328196098,0,0,0,0,southdakota
1215891273585958913,1,0,1,0,southdakota
1215887988229648394,1,0,0,0,southdakota
1215812924738097152,0,0,0,0,southdakota
1215420663273574401,1,1,0,0,southdakota
1215358451884482560,0,0,0,0,southdakota
1215347519401623552,0,0,0,0,southdakota
1215345823376166914,0,0,0,0,southdakota
1215341623841902595,0,0,0,0,southdakota
1215028859730616323,0,0,0,0,southdakota
1214949588857237507,0,0,0,0,southdakota
1214913753071919104,0,0,0,0,southdakota
1214721050321268737,0,0,0,0,southdakota
1214693248217825286,1,1,0,0,southdakota
1214543477498929152,0,0,0,0,southdakota
1214335180976087041,0,0,0,0,southdakota
1214291268341293058,0,0,0,0,southdakota
1213938295937347584,0,0,0,0,southdakota
1213926569061822471,0,0,0,0,southdakota
1213925090125111296,1,0,0,0,southdakota
1213897043929944065,0,0,0,0,southdakota
1213676942328836096,1,0,0,0,southdakota
1212942026280521732,1,1,0,0,southdakota
1212940931944583169,1,0,0,0,southdakota
1212936814736138240,1,0,0,0,southdakota
1212931863414747139,0,0,0,0,southdakota
1212829317794877442,0,0,0,0,southdakota
1212184867112443906,1,0,0,0,southdakota
1212071356529070082,0,1,0,0,southdakota
1211886331250515968,1,1,0,0,southdakota
1211779234777227266,0,0,0,0,southdakota
1240792405953175552,0,0,0,0,southdakota
1243973739928334336,0,0,0,0,southdakota
1243973685838524417,0,0,0,0,southdakota
1243973632130527233,0,0,0,0,southdakota
1243973385723486209,0,0,0,0,southdakota
1243973317486432256,0,0,0,0,southdakota
1243973252994793472,0,0,0,0,southdakota
1243973197701287938,0,0,0,0,southdakota
1243973145272385536,0,0,0,0,southdakota
1243973100703756288,0,0,0,0,southdakota
1243973023327281153,0,0,0,0,southdakota
1243972965668093953,0,0,0,0,southdakota
1243972837838290945,0,0,0,0,southdakota
1243972791285751809,0,0,0,0,southdakota
1243972744565395461,0,0,0,0,southdakota
1243971748158222336,0,0,0,0,southdakota
1243971485565431808,0,0,0,0,southdakota
1243971427243622401,0,0,0,0,southdakota
1243971324202168320,0,0,0,0,southdakota
1243971121214603265,0,0,0,0,southdakota
1243971026687582209,0,0,0,0,southdakota
1243970652450754563,0,0,0,0,southdakota
1243967176945684480,1,0,0,0,southdakota
1243965152824877057,1,0,0,0,southdakota
1243959068613623808,1,0,0,0,southdakota
1243958693751861248,1,0,0,0,southdakota
1243788709482430465,1,0,0,0,southdakota
1243638665873690630,1,0,0,0,southdakota
1243638423921004544,1,0,0,0,southdakota
1243638033288749058,0,0,0,0,southdakota
1243637920289914882,0,0,0,0,southdakota
1243637843467153413,0,0,0,0,southdakota
1243637558854258688,0,0,0,0,southdakota
1243636896187715586,0,0,0,0,southdakota
1243635904792625154,1,0,0,0,southdakota
1243635095149383686,1,0,0,0,southdakota
1244495405020143617,0,0,0,0,southdakota
1244494640192999426,0,0,0,0,southdakota
1244085716323196928,0,0,0,0,southdakota
1244085117112307715,1,1,0,0,southdakota
1243893334935867393,0,0,0,0,southdakota
1243611254838657025,1,0,1,0,southdakota
1243610004269088768,0,0,0,0,southdakota
1243569555009466368,0,0,0,0,southdakota
1243389450618408960,0,0,0,0,southdakota
1242664600463503360,0,0,0,0,southdakota
1242494957820100608,0,0,0,0,southdakota
1242460613231570949,0,0,0,0,southdakota
1242176602345099264,0,0,0,0,southdakota
1241831511290040320,0,0,0,0,southdakota
1241829796650180608,0,0,0,0,southdakota
1240879093672898560,0,0,0,0,southdakota
1240296761157009408,0,1,0,0,southdakota
1239998072945426432,0,0,0,0,southdakota
1239632304202321921,0,0,0,0,southdakota
1239332639422566400,0,0,0,0,southdakota
1238926979685953536,0,0,0,0,southdakota
1238924390969921543,0,0,0,0,southdakota
1238328902939893760,0,0,0,0,southdakota
1238126914755158016,0,0,0,0,southdakota
1237957932584583168,0,0,0,0,southdakota
1237422353325449216,0,0,0,0,southdakota
1236852930403164161,1,0,0,0,southdakota
1236852680644898817,0,0,0,0,southdakota
1236851505992359936,0,0,0,0,southdakota
1235343963067953158,1,1,0,0,southdakota
1233549573513269248,0,0,0,0,southdakota
1233267529042153472,0,0,0,0,southdakota
1233242433111986177,0,0,0,0,southdakota
1233043286102642689,1,0,0,0,southdakota
1232903330038337536,0,0,0,0,southdakota
1232408032186748928,0,0,0,0,southdakota
1231807978237353985,0,0,0,0,southdakota
1230584686365171712,0,0,0,0,southdakota
1230583265909600256,0,0,0,0,southdakota
1230171657488060416,0,0,0,0,southdakota
1230170632467300353,0,0,0,0,southdakota
1230159429535965188,1,0,0,0,southdakota
1228863529924431872,0,0,0,0,southdakota
1227988920677191682,0,0,0,0,southdakota
1227244396396957696,0,0,0,0,southdakota
1221530603629056000,0,0,0,0,southdakota
1212769242128404481,0,0,0,0,southdakota
1244351330489008128,0,0,0,0,southdakota
1244320068793597953,0,0,0,0,southdakota
1242964275288653825,0,0,0,0,southdakota
1242832453623930880,0,0,0,0,southdakota
1236356570516258816,0,0,0,0,southdakota
1233985721591091201,1,0,0,0,southdakota
1233984307888345088,0,0,0,0,southdakota
1233221676000665600,0,0,0,0,southdakota
1228686126166265856,0,0,0,0,southdakota
1227779583161729024,0,0,0,0,southdakota
1225079184394989569,0,0,0,0,southdakota
1223693853489692672,0,0,0,0,southdakota
1221555399834234880,0,0,0,0,southdakota
1244615572475785221,0,0,0,0,southdakota
1244086894641549312,0,0,0,0,southdakota
1243679028554301440,0,0,0,0,southdakota
1243543192076783617,0,1,0,0,southdakota
1243360756919185408,0,0,0,0,southdakota
1243210267367895040,0,0,0,0,southdakota
1243020007220473856,1,0,0,0,southdakota
1242875583312187393,0,0,0,0,southdakota
1242571376453509120,0,0,0,0,southdakota
1242446368171421699,0,0,0,0,southdakota
1242091564224012288,0,0,0,0,southdakota
1241794321663344646,0,0,0,0,southdakota
1241736100915245056,0,0,0,0,southdakota
1241495259487416320,0,0,0,0,southdakota
1241413086491201536,0,0,0,0,southdakota
1241384524799299585,0,1,0,0,southdakota
1241214888132751360,0,0,0,0,southdakota
1241205032713777154,0,0,0,0,southdakota
1240483969851731968,0,0,0,0,southdakota
1240480035099664387,0,0,0,0,southdakota
1240417176869384194,0,0,0,0,southdakota
1240250197214507009,0,0,0,0,southdakota
1240083095425937408,0,0,0,0,southdakota
1240072063601111041,0,0,0,0,southdakota
1240069376805486593,0,0,0,0,southdakota
1240049550452088832,0,0,0,0,southdakota
1240049268209016832,0,0,0,0,southdakota
1240013506268676096,0,0,0,0,southdakota
1239922068709208065,0,0,0,0,southdakota
1239917563653394432,0,0,0,0,southdakota
1239666164650766336,0,0,0,0,southdakota
1239543594299445249,0,0,0,0,southdakota
1239409911148077056,0,0,0,0,southdakota
1239403299293417472,0,0,0,0,southdakota
1239334894615986176,1,0,0,0,southdakota
1239333261429489664,0,1,0,0,southdakota
1239332322190622721,0,0,0,0,southdakota
1239297532305399808,1,0,0,0,southdakota
1239261042053509120,0,0,0,0,southdakota
1239208309418164224,0,0,0,0,southdakota
1239016461940568064,0,0,0,0,southdakota
1238951308398231552,0,0,0,0,southdakota
1238808110468235264,0,0,0,0,southdakota
1238663495207522306,0,0,0,0,southdakota
1238312881671663616,0,0,0,0,southdakota
1238311074966822917,0,0,0,0,southdakota
1237724964326957059,0,0,0,0,southdakota
1236141540373716992,0,0,0,0,southdakota
1235769464534294528,0,0,0,0,southdakota
1234631740037173248,0,0,0,0,southdakota
1234295462527524864,0,0,0,0,southdakota
1233639101049389057,0,0,0,0,southdakota
1233540589590704128,0,0,0,0,southdakota
1232877071975665664,0,0,0,0,southdakota
1231083726638964736,1,0,0,0,southdakota
1229468091492356099,0,0,0,0,southdakota
1228796703475666944,0,0,0,0,southdakota
1228727988738392065,0,0,0,0,southdakota
1228557697437642753,1,0,0,0,southdakota
