id,Anger,Offensive,Hate,lockdown_status,state
1231206912479375360,0,0,0,0,delaware
1218669022839025670,0,0,0,0,delaware
1244712248058302465,1,0,0,1,delaware
1244665279545835521,0,0,0,1,delaware
1244315886858547200,0,0,0,1,delaware
1244013897096593412,0,0,0,1,delaware
1243681707657588737,0,0,0,1,delaware
1243281948086341632,0,0,0,1,delaware
1242904086619525125,0,0,0,1,delaware
1242850916681822208,0,0,0,1,delaware
1242451471167356930,0,0,0,1,delaware
1241095736965685249,0,0,0,0,delaware
1241062310283825152,0,0,0,0,delaware
1240375315408568327,0,0,0,0,delaware
1240375278385446916,0,0,0,0,delaware
1240284680164950016,0,0,0,0,delaware
1240277129482420224,0,0,0,0,delaware
1240269974180171778,0,0,0,0,delaware
1240262028972957697,0,0,0,0,delaware
1240239023890862080,0,0,0,0,delaware
1240000336020078592,0,0,0,0,delaware
1239642946040934400,0,0,0,0,delaware
1239632905657364481,0,0,0,0,delaware
1239620295482277889,0,0,0,0,delaware
1239619951310319616,0,0,0,0,delaware
1238472727863926784,0,0,0,0,delaware
1238457283723644929,0,0,0,0,delaware
1238447947861430273,0,0,0,0,delaware
1238219465478811649,0,0,0,0,delaware
1238170735279050753,0,0,0,0,delaware
1237823444458319873,0,0,0,0,delaware
1237808343835688960,0,0,0,0,delaware
1236026264600883203,0,0,0,0,delaware
1235985917887856640,0,0,0,0,delaware
1235963267710844928,0,0,0,0,delaware
1235709175360962561,0,0,0,0,delaware
1235313985727148032,0,0,0,0,delaware
1235258640430489606,0,0,0,0,delaware
1235238486824964097,0,0,0,0,delaware
1235210892012183552,0,0,0,0,delaware
1234886252090007552,0,0,0,0,delaware
1234822079511314435,0,0,0,0,delaware
1233791539005939712,0,0,0,0,delaware
1233565047034540034,0,0,0,0,delaware
1233504648419401728,0,0,0,0,delaware
1233486936116953090,0,0,0,0,delaware
1233157360895635457,0,0,0,0,delaware
1232768548159643648,0,0,0,0,delaware
1232462783360294912,0,0,0,0,delaware
1232421259532619776,0,0,0,0,delaware
1232402878603710466,0,0,0,0,delaware
1232387981899632640,0,0,0,0,delaware
1231943716195229697,0,0,0,0,delaware
1231940345086324738,0,0,0,0,delaware
1231345421613772800,0,0,0,0,delaware
1231228399601029122,0,0,0,0,delaware
1230977343663038464,0,0,0,0,delaware
1230977343054807040,0,0,0,0,delaware
1230889294077796352,0,0,0,0,delaware
1230590446117588992,0,0,0,0,delaware
1229858124288446466,0,0,0,0,delaware
1229768381919846400,0,0,0,0,delaware
1229397587016536065,0,0,0,0,delaware
1228691684449382400,0,0,0,0,delaware
1228015986265247746,0,0,0,0,delaware
1227215711719714818,0,0,0,0,delaware
1227015640600530945,0,0,0,0,delaware
1226886493404356610,0,0,0,0,delaware
1225864304685191171,0,0,0,0,delaware
1225859722357723136,0,0,0,0,delaware
1225823179094024194,1,0,0,0,delaware
1225592513202999297,0,0,0,0,delaware
1225566089242796032,0,0,0,0,delaware
1225475647121903617,1,0,0,0,delaware
1225060256088195072,0,0,0,0,delaware
1224744417313153026,0,0,0,0,delaware
1224739391693713408,0,0,0,0,delaware
1224388328662994946,0,0,0,0,delaware
1224320380841549825,0,0,0,0,delaware
1224025940595855360,0,0,0,0,delaware
1223672361075068930,0,0,0,0,delaware
1223656003239059457,0,0,0,0,delaware
1223391761952698369,0,0,0,0,delaware
1223350239437836290,0,0,0,0,delaware
1223335142715985922,0,0,0,0,delaware
1223297390188216321,0,0,0,0,delaware
1223021003682516995,0,0,0,0,delaware
1222968976508162048,0,0,0,0,delaware
1222610366288367616,1,0,0,0,delaware
1222250925064183808,0,0,0,0,delaware
1222195128460247040,0,0,0,0,delaware
1222157033060913152,0,0,0,0,delaware
1222151867360333826,0,0,0,0,delaware
1221816632378580993,0,0,0,0,delaware
1220824848110358530,0,0,0,0,delaware
1220798425626824704,0,0,0,0,delaware
1220735188726177792,0,0,0,0,delaware
1220733418453045251,0,0,0,0,delaware
1220383508310433792,0,0,0,0,delaware
1219718810024009729,0,0,0,0,delaware
1219662186919927810,0,0,0,0,delaware
1219620666917281792,0,0,0,0,delaware
1219293283693793286,0,0,0,0,delaware
1218631646288715776,0,0,0,0,delaware
1218270283255242754,0,0,0,0,delaware
1218216410914017283,0,0,0,0,delaware
1218171113265684481,0,0,0,0,delaware
1217924899706155008,0,0,0,0,delaware
1217861574020366337,0,0,0,0,delaware
1217841850939252741,0,0,0,0,delaware
1217497312471257088,0,0,0,0,delaware
1217494559862743041,0,0,0,0,delaware
1217487860024205314,0,0,0,0,delaware
1217442334952120320,0,0,0,0,delaware
1217441116959670272,0,0,0,0,delaware
1217158727457034241,0,0,0,0,delaware
1216759309301899264,0,0,0,0,delaware
1216721562591809536,0,0,0,0,delaware
1215717443894751232,0,0,0,0,delaware
1215362609454682113,0,0,0,0,delaware
1214947873646940161,0,0,0,0,delaware
1214630280293736451,0,0,0,0,delaware
1214592532740370433,0,0,0,0,delaware
1214255702685954055,0,0,0,0,delaware
1213236481734643714,0,0,0,0,delaware
1213188279950086145,0,0,0,0,delaware
1213090132372402177,0,0,0,0,delaware
1213089909034115073,0,0,0,0,delaware
1212745745125822465,0,0,0,0,delaware
1212739068712194048,0,0,0,0,delaware
1212153964092743680,0,0,0,0,delaware
1212134212037435393,0,0,0,0,delaware
1211713984128270338,0,0,0,0,delaware
1243869196414529537,1,0,0,1,delaware
1243006134367195136,0,0,0,1,delaware
1242107569713426435,0,0,0,0,delaware
1238450202194952192,1,0,0,0,delaware
1232393650736377856,0,0,0,0,delaware
1232391385732526080,1,0,0,0,delaware
1232381263232819203,0,0,0,0,delaware
1228050060618981382,0,0,0,0,delaware
1228049724189609986,0,0,0,0,delaware
1214231100740034561,1,0,0,0,delaware
1238143293508276224,0,0,0,0,delaware
1244331505842827266,0,0,0,1,delaware
1218267780723757056,0,0,0,0,delaware
1218267621734391808,0,0,0,0,delaware
1241402162309148672,1,0,0,0,delaware
1235740659648208896,0,0,0,0,delaware
1217269469686484993,0,0,0,0,delaware
1244771177752596481,0,0,0,1,delaware
1244768605272711168,0,0,0,1,delaware
1244264811489345538,0,0,0,1,delaware
1243943847551475713,0,0,0,1,delaware
1243942881385230337,0,0,0,1,delaware
1243940507270725632,0,0,0,1,delaware
1243940305600217088,0,0,0,1,delaware
1243937050937745408,0,0,0,1,delaware
1243922450741673984,0,0,0,1,delaware
1243919694068961280,0,0,0,1,delaware
1243918868629860352,0,0,0,1,delaware
1243890819880321024,0,0,0,1,delaware
1243703953663107073,0,0,0,1,delaware
1243702657233158144,0,0,0,1,delaware
1243701963218464769,0,0,0,1,delaware
1243701462649262082,0,0,0,1,delaware
1243701390666608641,0,0,0,1,delaware
1243678692246720518,0,0,0,1,delaware
1243678538059956224,0,0,0,1,delaware
1243678292273758208,0,0,0,1,delaware
1243676135126417411,0,0,0,1,delaware
1243676008609460225,0,0,0,1,delaware
1243675869920538627,0,0,0,1,delaware
1243675612344131584,0,0,0,1,delaware
1243675124164935691,0,0,0,1,delaware
1243674596177522688,0,0,0,1,delaware
1243674457035636736,0,0,0,1,delaware
1243673637351235589,0,0,0,1,delaware
1243673466500526088,0,0,0,1,delaware
1243673294315937794,0,0,0,1,delaware
1243673177789739015,0,0,0,1,delaware
1243672805528473600,0,0,0,1,delaware
1243672697843965954,0,0,0,1,delaware
1243672573977690112,0,0,0,1,delaware
1243672181176967171,0,0,0,1,delaware
1243672016093405185,0,0,0,1,delaware
1243671758999257090,0,0,0,1,delaware
1243671585329942528,0,0,0,1,delaware
1243214422102937602,0,0,0,1,delaware
1242867122830794753,0,0,0,1,delaware
1242599684251815941,0,0,0,1,delaware
1242597094453583875,0,0,0,1,delaware
1242596690974191616,1,0,0,1,delaware
1241863821599309835,0,0,0,0,delaware
1241722679100682246,0,0,0,0,delaware
1241372440841814017,0,0,0,0,delaware
1240973780152995841,0,0,0,0,delaware
1240973384114036736,0,0,0,0,delaware
1240361092142022657,0,0,0,0,delaware
1240263518479429632,0,0,0,0,delaware
1239955326453059586,0,0,0,0,delaware
1239898068738347010,1,0,0,0,delaware
1239187129009426437,0,0,0,0,delaware
1238859635727138816,0,0,0,0,delaware
1238850512264597504,0,0,0,0,delaware
1238541568849608704,0,0,0,0,delaware
1237925678491881472,0,0,0,0,delaware
1237914458627981314,1,1,0,0,delaware
1237829387535421441,0,0,0,0,delaware
1237811244112982027,0,0,0,0,delaware
1237810774044745729,0,0,0,0,delaware
1237809950941941760,0,0,0,0,delaware
1237416706173263873,0,0,0,0,delaware
1236769908563812360,0,0,0,0,delaware
1235685034562027521,0,0,0,0,delaware
1235676316365701120,0,0,0,0,delaware
1235673038969925632,0,0,0,0,delaware
1235659497126887429,0,0,0,0,delaware
1235652974397001728,1,0,0,0,delaware
1235613715950600192,0,0,0,0,delaware
1235386661149773827,0,0,0,0,delaware
1235372643274166272,0,0,0,0,delaware
1234988326999842816,0,0,0,0,delaware
1234671279254298624,0,0,0,0,delaware
1234566123296903168,0,0,0,0,delaware
1234280042043187200,0,0,0,0,delaware
1233944898115702784,0,0,0,0,delaware
1233907705544368128,0,0,0,0,delaware
1233779014067683328,0,0,0,0,delaware
1232506237985660930,0,0,0,0,delaware
1232501668060811264,0,0,0,0,delaware
1232501077506953219,0,0,0,0,delaware
1232493225807450112,0,0,0,0,delaware
1232488951111241728,0,0,0,0,delaware
1232487600369225728,1,0,0,0,delaware
1232481072455147522,0,0,0,0,delaware
1232048381016584197,0,0,0,0,delaware
1230341075480567809,0,0,0,0,delaware
1230334064030310402,0,0,0,0,delaware
1230333518326181888,0,0,0,0,delaware
1230323132268978176,1,0,0,0,delaware
1230322708229087233,0,0,0,0,delaware
1230321548311003138,0,0,0,0,delaware
1230313515656896513,0,0,0,0,delaware
1229390246959353856,0,0,0,0,delaware
1228799310357291009,0,0,0,0,delaware
1228291060218171392,0,0,0,0,delaware
1227415932596883458,0,0,0,0,delaware
1227415626798551041,0,0,0,0,delaware
1226169053108146176,1,0,0,0,delaware
1226168210954817536,1,0,0,0,delaware
1225991569259532288,0,0,0,0,delaware
1225991046414446592,0,0,0,0,delaware
1225505253031804928,0,0,0,0,delaware
1225505023301496833,1,0,0,0,delaware
1225177286678339586,1,0,0,0,delaware
1225175887445995520,0,0,0,0,delaware
1225175250620514304,0,0,0,0,delaware
1225171992220966914,0,0,0,0,delaware
1225170738971316226,0,0,0,0,delaware
1225170143015247882,0,0,0,0,delaware
1225165130377453569,0,0,0,0,delaware
1224880900623695872,1,1,0,0,delaware
1224880664337620993,0,0,0,0,delaware
1224880545299148801,0,0,0,0,delaware
1224335498606452736,0,0,0,0,delaware
1224334608227094529,0,0,0,0,delaware
1224334352441663489,1,0,0,0,delaware
1224290254561206274,0,0,0,0,delaware
1224180455488073729,0,0,0,0,delaware
1224173872662138881,0,0,0,0,delaware
1224164491535036416,0,0,0,0,delaware
1224163907721420801,1,0,0,0,delaware
1224141467645509632,1,0,0,0,delaware
1224135984125706240,0,0,0,0,delaware
1224117336069885954,0,0,0,0,delaware
1224117136920104960,0,0,0,0,delaware
1224029714307854337,0,0,0,0,delaware
1223948586838298624,0,0,0,0,delaware
1223624934456537088,0,0,0,0,delaware
1223359701569691652,1,0,0,0,delaware
1223359279979278337,0,0,0,0,delaware
1222012748676173824,0,0,0,0,delaware
1221988671743840258,0,0,0,0,delaware
1221785282648911874,0,0,0,0,delaware
1221542831254315008,0,0,0,0,delaware
1217945037918654466,0,0,0,0,delaware
1217942767827066880,0,0,0,0,delaware
1217906557104553989,0,0,0,0,delaware
1217906327151882258,0,0,0,0,delaware
1217283971115032576,0,0,0,0,delaware
1217207751694340100,0,0,0,0,delaware
1216448630208499712,0,0,0,0,delaware
1216417366386659328,0,0,0,0,delaware
1216220696105361408,0,0,0,0,delaware
1216219859295571968,1,0,0,0,delaware
1216215085431099392,1,0,0,0,delaware
1216207060905402368,0,0,0,0,delaware
1216206969146675200,0,0,0,0,delaware
1216206827064569856,1,0,0,0,delaware
1216196509303234560,0,0,0,0,delaware
1212113614062149634,1,1,0,0,delaware
1244940944480382977,0,0,0,1,delaware
1244448956735774721,0,0,0,1,delaware
1244355729647112195,0,0,0,1,delaware
1243730651502821376,0,0,0,1,delaware
1243728375417626625,1,0,0,1,delaware
1243646840547020801,0,0,0,1,delaware
1242225101719908355,1,0,0,0,delaware
1242224795405647872,0,0,0,0,delaware
1241477551790358531,0,0,0,0,delaware
1241334609989767168,1,0,0,0,delaware
1241146566154600448,0,0,0,0,delaware
1241142244956135426,0,0,0,0,delaware
1241141463817359362,1,0,1,0,delaware
1238601436612694016,0,0,0,0,delaware
1238600850509123584,0,0,0,0,delaware
1238600045634732034,0,0,0,0,delaware
1238599060422119427,0,1,0,0,delaware
1238205815615619073,0,0,0,0,delaware
1238153035462909952,1,0,0,0,delaware
1238152428362641410,1,0,0,0,delaware
1237122611810836481,0,0,0,0,delaware
1237121512169226240,0,0,0,0,delaware
1237092974787518465,0,0,0,0,delaware
1235939625224605700,0,0,0,0,delaware
1235289477465149440,1,0,0,0,delaware
1235286640001781762,0,0,0,0,delaware
1235050190945415168,1,0,0,0,delaware
1234945451566288898,1,0,0,0,delaware
1234943278463803393,0,0,0,0,delaware
1232413980670545935,0,0,0,0,delaware
1229920228227702784,1,1,0,0,delaware
1229917612194160640,0,0,0,0,delaware
1229527498720890881,0,1,0,0,delaware
1229527139210260480,0,1,0,0,delaware
1229395495920881664,0,0,0,0,delaware
1228921091491581952,1,0,0,0,delaware
1228798449690333186,1,1,0,0,delaware
1228797637069037568,1,0,0,0,delaware
1228091440565248000,1,0,0,0,delaware
