id,Anger,Offensive,Hate,lockdown_status,state
1244368457333907456,0,0,0,1,newhampshire
1243874556579852289,0,0,0,1,newhampshire
1240431966643785728,0,0,0,0,newhampshire
1239889303708340231,0,0,0,0,newhampshire
1239640662867357697,0,0,0,0,newhampshire
1235199185693159424,0,0,0,0,newhampshire
1230103687634309120,0,0,0,0,newhampshire
1217896026905989121,0,0,0,0,newhampshire
1217575702565879809,0,0,0,0,newhampshire
1214683633497362433,0,0,0,0,newhampshire
1213953363538259968,0,0,0,0,newhampshire
1213952975460274176,0,0,0,0,newhampshire
1213195435545899008,0,0,0,0,newhampshire
1212750760703922176,0,0,0,0,newhampshire
1241094787975000064,0,0,0,0,newhampshire
1237497077590081537,0,0,0,0,newhampshire
1235759890238525441,0,0,0,0,newhampshire
1235588533869514752,0,0,0,0,newhampshire
1235162565635969024,0,0,0,0,newhampshire
1232819858762498049,0,0,0,0,newhampshire
1232631257969889281,0,0,0,0,newhampshire
1221765397709557760,0,0,0,0,newhampshire
1221063467265863680,0,0,0,0,newhampshire
1220141643187335171,0,0,0,0,newhampshire
1219368882030465024,0,0,0,0,newhampshire
1219367007986102275,0,0,0,0,newhampshire
1242655894795681794,1,0,0,0,newhampshire
1242653860981870599,0,0,0,0,newhampshire
1241151186121752577,1,0,0,0,newhampshire
1240817852581588992,0,0,0,0,newhampshire
1238578986009137154,0,0,0,0,newhampshire
1237994807584317440,0,0,0,0,newhampshire
1237918627917111297,0,0,0,0,newhampshire
1237918417509851136,0,0,0,0,newhampshire
1229352271407910913,0,0,0,0,newhampshire
1223966945403383808,0,0,0,0,newhampshire
1222516947394465792,0,0,0,0,newhampshire
1222516294601334785,1,1,0,0,newhampshire
1221984031929180160,0,0,0,0,newhampshire
1219973113112342528,1,0,0,0,newhampshire
1219020197866156032,0,0,0,0,newhampshire
1216955183806197762,1,0,0,0,newhampshire
1214761050266099713,0,0,0,0,newhampshire
1214742526298595328,0,0,0,0,newhampshire
1214741747093377024,1,0,0,0,newhampshire
1244903639896010752,0,0,0,1,newhampshire
1244548083477884933,0,0,0,1,newhampshire
1244426256378142725,1,1,1,1,newhampshire
1244408928458473472,0,0,0,1,newhampshire
1244399664381689858,0,0,0,1,newhampshire
1244399074201214976,0,0,1,1,newhampshire
1244396756298797057,1,0,0,1,newhampshire
1244391154109558784,0,0,0,1,newhampshire
1244390061019475969,0,0,0,1,newhampshire
1244387799782035463,0,0,0,1,newhampshire
1244045240077598720,0,0,0,1,newhampshire
1243911434108645379,0,0,0,1,newhampshire
1243893348261408775,0,0,0,1,newhampshire
1243620426049298433,0,0,0,1,newhampshire
1243570465647611905,0,0,0,1,newhampshire
1243291667593072641,0,0,0,0,newhampshire
1243290058251173890,0,0,0,0,newhampshire
1243285395472814087,0,0,0,0,newhampshire
1243281533722603529,0,0,0,0,newhampshire
1243160741970141184,0,0,0,0,newhampshire
1243159519955423234,0,0,0,0,newhampshire
1243158723561955328,0,0,0,0,newhampshire
1242895964538634246,0,0,0,0,newhampshire
1242867223393456129,0,0,0,0,newhampshire
1242865832050524161,0,0,0,0,newhampshire
1242865207946489858,0,0,0,0,newhampshire
1242841820167626755,0,0,0,0,newhampshire
1242838212722282496,0,0,0,0,newhampshire
1242831827766784001,0,0,0,0,newhampshire
1242816204970045441,0,0,0,0,newhampshire
1242479455429373956,0,0,0,0,newhampshire
1242478208961916928,0,0,0,0,newhampshire
1242477642764484608,0,0,0,0,newhampshire
1242477137975808000,0,0,0,0,newhampshire
1242476444770537472,0,0,0,0,newhampshire
1242475665636708353,0,0,1,0,newhampshire
1242472651899232256,0,0,0,0,newhampshire
1242241776229941248,0,0,0,0,newhampshire
1242228577023688705,0,0,0,0,newhampshire
1242227306204102656,0,0,0,0,newhampshire
1242226627116965895,0,0,0,0,newhampshire
1242216238161502213,0,0,0,0,newhampshire
1242215920002576385,0,0,0,0,newhampshire
1242056626749800454,1,0,0,0,newhampshire
1242028942883782659,0,0,0,0,newhampshire
1241764571179868166,0,0,0,0,newhampshire
1241449141936566273,0,0,0,0,newhampshire
1241447773200941058,0,0,0,0,newhampshire
1241444927717998593,0,0,0,0,newhampshire
1241428072676589575,0,0,0,0,newhampshire
1241301616843776001,0,0,0,0,newhampshire
1241056824570327040,1,1,0,0,newhampshire
1241033951126355968,0,0,0,0,newhampshire
1240973842954280963,0,0,0,0,newhampshire
1240727929874767874,1,0,0,0,newhampshire
1240691693587845123,0,0,0,0,newhampshire
1240647080403709960,0,0,0,0,newhampshire
1240646921313714176,0,0,0,0,newhampshire
1240640299220811778,0,0,0,0,newhampshire
1240553898013790208,0,0,0,0,newhampshire
1240423079081320450,0,0,0,0,newhampshire
1240375519406952454,0,0,0,0,newhampshire
1240050008440942598,0,0,0,0,newhampshire
1240048310108422147,0,0,0,0,newhampshire
1239691203223977984,0,0,0,0,newhampshire
1239291717934821376,0,0,0,0,newhampshire
1238759509650259968,0,0,0,0,newhampshire
1238757987675713536,0,0,0,0,newhampshire
1238384515434848257,0,0,0,0,newhampshire
1237867095083241472,0,0,0,0,newhampshire
1237667471802408960,0,0,0,0,newhampshire
1237666113850421248,0,0,0,0,newhampshire
1237520106260795392,0,0,0,0,newhampshire
1237378546579931137,1,0,0,0,newhampshire
1237378071835086849,1,0,0,0,newhampshire
1237315790321352704,1,1,0,0,newhampshire
1237315280549838848,1,1,1,0,newhampshire
1237312698095931393,0,0,0,0,newhampshire
1237015784469270531,0,0,0,0,newhampshire
1236942872701743104,0,0,0,0,newhampshire
1236940807296495616,0,0,0,0,newhampshire
1236785734159392769,0,0,0,0,newhampshire
1236758045495042048,1,0,0,0,newhampshire
1236742885703389190,0,0,0,0,newhampshire
1236742504965386241,1,0,0,0,newhampshire
1236740214120423424,0,0,0,0,newhampshire
1236644210998206466,0,0,0,0,newhampshire
1236369918662184966,0,0,0,0,newhampshire
1236343045420957696,0,0,0,0,newhampshire
1236246667764039682,0,0,0,0,newhampshire
1236053614340247555,1,0,0,0,newhampshire
1236023216147173377,0,0,0,0,newhampshire
1235870491291709441,0,0,0,0,newhampshire
1235717270879559680,0,0,0,0,newhampshire
1235344937950072832,0,0,0,0,newhampshire
1234253938314088453,0,0,0,0,newhampshire
1234160636873101312,0,0,0,0,newhampshire
1234118411426422784,0,0,0,0,newhampshire
1234117500478132224,0,0,0,0,newhampshire
1233844321088155649,1,0,0,0,newhampshire
1233842552777908225,1,0,0,0,newhampshire
1233838409753427968,1,0,0,0,newhampshire
1233837643940671489,0,0,0,0,newhampshire
1233331062413066240,0,0,0,0,newhampshire
1232684716412821504,0,0,0,0,newhampshire
1232435707123159042,1,1,1,0,newhampshire
1232425355853598723,1,1,0,0,newhampshire
1232088012877684737,0,0,0,0,newhampshire
1232072208870256646,0,0,0,0,newhampshire
1232060235336093696,1,0,1,0,newhampshire
1231671137786060801,1,1,0,0,newhampshire
1231669863996907521,0,0,0,0,newhampshire
1231623422762979328,0,0,0,0,newhampshire
1231613293049061376,0,0,0,0,newhampshire
1231563164426350593,0,0,0,0,newhampshire
1231327654751752195,0,0,0,0,newhampshire
1231240277349818368,0,0,0,0,newhampshire
1231220266191216641,0,0,0,0,newhampshire
1231210762103934977,0,0,0,0,newhampshire
1231164520367783942,0,0,0,0,newhampshire
1230946014359703553,0,0,0,0,newhampshire
1230945972550873090,0,0,0,0,newhampshire
1230861237745016832,0,0,0,0,newhampshire
1230813145293348865,0,0,0,0,newhampshire
1230634384425914368,0,0,0,0,newhampshire
1230233265782624262,0,0,0,0,newhampshire
1230111776131383298,0,0,0,0,newhampshire
1230068663258173441,0,0,0,0,newhampshire
1229884680725508098,0,0,0,0,newhampshire
1229183059318255618,0,0,0,0,newhampshire
1229147665105068033,0,0,0,0,newhampshire
1229068319006875650,0,0,0,0,newhampshire
1229067388395696128,0,0,0,0,newhampshire
1228411946120155136,0,0,0,0,newhampshire
1228339558917513216,0,0,0,0,newhampshire
1228322849485676545,0,0,0,0,newhampshire
1228321761000861696,0,0,0,0,newhampshire
1228298030622953472,0,0,0,0,newhampshire
1228239536666247170,0,0,0,0,newhampshire
1228235485786411010,0,0,0,0,newhampshire
1228235207435644930,0,0,0,0,newhampshire
1228229056606306304,0,0,0,0,newhampshire
1228072381303881728,1,0,0,0,newhampshire
1228070967135612928,0,0,0,0,newhampshire
1228067280073957377,0,0,0,0,newhampshire
1228066755123273729,0,0,0,0,newhampshire
1228066461312311297,0,0,0,0,newhampshire
1228065936948813825,0,0,0,0,newhampshire
1228065474208030742,1,0,0,0,newhampshire
1228055479189897216,0,0,0,0,newhampshire
1227389068197187584,0,0,0,0,newhampshire
1227380529135325186,1,0,0,0,newhampshire
1227378953079476226,0,0,0,0,newhampshire
1227376948520812552,0,0,0,0,newhampshire
1227023634839068672,0,0,0,0,newhampshire
1226988505487880197,0,0,0,0,newhampshire
1226665122141278209,0,0,0,0,newhampshire
1226661096121151489,1,0,0,0,newhampshire
1226605761595420678,0,0,0,0,newhampshire
1226599139632439298,0,0,0,0,newhampshire
1226598483882397701,0,0,0,0,newhampshire
1225777108296851458,0,0,0,0,newhampshire
1225724502086180864,0,0,0,0,newhampshire
1225200390129491970,1,0,0,0,newhampshire
1224475170976489475,0,0,0,0,newhampshire
1224466664605069313,0,0,0,0,newhampshire
1224464002375389184,0,0,0,0,newhampshire
1224084337819365379,0,0,0,0,newhampshire
1224024895413202950,0,0,0,0,newhampshire
1223946832889417729,0,0,0,0,newhampshire
1223944978709254155,0,0,0,0,newhampshire
1223933361644875776,0,0,0,0,newhampshire
1223932765390897152,0,0,0,0,newhampshire
1223640477536223233,1,1,0,0,newhampshire
1222835012778823683,0,0,0,0,newhampshire
1222834491154161665,1,0,1,0,newhampshire
1222457664610979840,1,1,1,0,newhampshire
1222319846010040320,1,1,0,0,newhampshire
1222318928027967489,0,1,1,0,newhampshire
1222317210703712256,0,1,1,0,newhampshire
1222316860387008512,0,0,0,0,newhampshire
1222316245363625984,0,0,0,0,newhampshire
1222313210860179457,0,0,0,0,newhampshire
1222110484574429184,1,0,0,0,newhampshire
1222109628487688192,0,0,0,0,newhampshire
1221540205594906634,0,0,0,0,newhampshire
1221528702418374662,0,0,0,0,newhampshire
1221528148124278785,0,0,0,0,newhampshire
1221108814428229634,0,0,0,0,newhampshire
1220670972031913984,0,0,0,0,newhampshire
1220639051822309377,0,0,0,0,newhampshire
1220053100112896002,1,0,0,0,newhampshire
1219743471122243587,1,0,0,0,newhampshire
1218984806828204033,0,0,0,0,newhampshire
1218984164541767681,0,0,0,0,newhampshire
1218983005236219904,1,0,1,0,newhampshire
1218977546479468552,0,0,0,0,newhampshire
1218951889485815809,0,0,0,0,newhampshire
1218937876873912322,1,0,0,0,newhampshire
1218925485054447616,0,0,0,0,newhampshire
1218885961041530886,0,0,0,0,newhampshire
1218861619326996480,0,0,0,0,newhampshire
1218705958412738563,0,0,0,0,newhampshire
1218611280447246336,0,0,0,0,newhampshire
1218509255906643973,0,0,0,0,newhampshire
1218225649430810628,1,0,0,0,newhampshire
1218186416871616513,1,0,1,0,newhampshire
1218092984706764800,0,0,0,0,newhampshire
1217960850012692481,0,0,0,0,newhampshire
1217957908866043904,0,0,0,0,newhampshire
1217936407051882498,0,0,0,0,newhampshire
1217935596519337984,0,0,0,0,newhampshire
1217933754611703813,0,0,0,0,newhampshire
1217929371211747334,0,0,0,0,newhampshire
1217928767844253700,0,0,0,0,newhampshire
1217824007661203456,0,0,0,0,newhampshire
1217760172023668736,0,0,0,0,newhampshire
1217759175658348544,0,0,0,0,newhampshire
1217393293379751941,0,0,0,0,newhampshire
1216337826549305344,0,0,0,0,newhampshire
1216334047053598720,0,0,0,0,newhampshire
1216161988604284928,1,1,0,0,newhampshire
1216059743007100932,0,0,0,0,newhampshire
1216006580405186562,1,0,0,0,newhampshire
1215997184069570560,0,0,0,0,newhampshire
1215769652955176961,0,1,0,0,newhampshire
1215615752654462976,1,0,0,0,newhampshire
1215570935085965313,0,0,0,0,newhampshire
1215569863390920705,0,0,0,0,newhampshire
1215448334686728194,0,0,0,0,newhampshire
1215447278829416448,0,0,0,0,newhampshire
1215440612725534726,0,0,0,0,newhampshire
1215439177359286272,1,0,0,0,newhampshire
1214663850332696576,0,0,0,0,newhampshire
